accession,amine,core,leaving_group,parent,score
A0A096B1U0,phenylalanine,Mono,glycine,GLCA,0.21562176942825317
A0A096B1U0,phenylalanine,Mono,taurine,TLCA,0.41989409923553467
A0A096B1U0,phenylalanine,Di,glycine,GDCA,0.2578723430633545
A0A096B1U0,phenylalanine,Di,taurine,TDCA,0.3539605438709259
A0A096B1U0,phenylalanine,Tri,glycine,GCA,0.2169758379459381
A0A096B1U0,phenylalanine,Tri,taurine,TCA,0.2887820899486542
A0A096B1U0,serine,Mono,glycine,GLCA,0.23917439579963684
A0A096B1U0,serine,Mono,taurine,TLCA,0.3988962173461914
A0A096B1U0,serine,Di,glycine,GDCA,0.19663260877132416
A0A096B1U0,serine,Di,taurine,TDCA,0.3258820176124573
A0A096B1U0,serine,Tri,glycine,GCA,0.20502126216888428
A0A096B1U0,serine,Tri,taurine,TCA,0.24984103441238403
A0A096B1U0,threonine,Mono,glycine,GLCA,0.1968667358160019
A0A096B1U0,threonine,Mono,taurine,TLCA,0.35873687267303467
A0A096B1U0,threonine,Di,glycine,GDCA,0.23232266306877136
A0A096B1U0,threonine,Di,taurine,TDCA,0.3395749628543854
A0A096B1U0,threonine,Tri,glycine,GCA,0.1859404742717743
A0A096B1U0,threonine,Tri,taurine,TCA,0.23779913783073425
A0A096B1U0,tryptamine,Mono,glycine,GLCA,0.16578298807144165
A0A096B1U0,tryptamine,Mono,taurine,TLCA,0.1458260416984558
A0A096B1U0,tryptamine,Di,glycine,GDCA,0.15149590373039246
A0A096B1U0,tryptamine,Di,taurine,TDCA,0.1746828854084015
A0A096B1U0,tryptamine,Tri,glycine,GCA,0.17569416761398315
A0A096B1U0,tryptamine,Tri,taurine,TCA,0.13139887154102325
A0A096B1U0,cadaverine,Mono,glycine,GLCA,0.21617215871810913
A0A096B1U0,cadaverine,Mono,taurine,TLCA,0.25487029552459717
A0A096B1U0,cadaverine,Di,glycine,GDCA,0.15286631882190704
A0A096B1U0,cadaverine,Di,taurine,TDCA,0.1862909495830536
A0A096B1U0,cadaverine,Tri,glycine,GCA,0.15747475624084473
A0A096B1U0,cadaverine,Tri,taurine,TCA,0.1485186517238617
A0A096B1U0,putrescine,Mono,glycine,GLCA,0.19767069816589355
A0A096B1U0,putrescine,Mono,taurine,TLCA,0.2813090980052948
A0A096B1U0,putrescine,Di,glycine,GDCA,0.13127146661281586
A0A096B1U0,putrescine,Di,taurine,TDCA,0.15880782902240753
A0A096B1U0,putrescine,Tri,glycine,GCA,0.1246362179517746
A0A096B1U0,putrescine,Tri,taurine,TCA,0.13420650362968445
A0A096B1U0,2_aminophenol,Mono,glycine,GLCA,0.20256394147872925
A0A096B1U0,2_aminophenol,Mono,taurine,TLCA,0.32802614569664
A0A096B1U0,2_aminophenol,Di,glycine,GDCA,0.19233374297618866
A0A096B1U0,2_aminophenol,Di,taurine,TDCA,0.3002818822860718
A0A096B1U0,2_aminophenol,Tri,glycine,GCA,0.19165799021720886
A0A096B1U0,2_aminophenol,Tri,taurine,TCA,0.22574684023857117
A0A096B1U0,serotonin,Mono,glycine,GLCA,0.16650977730751038
A0A096B1U0,serotonin,Mono,taurine,TLCA,0.21709144115447998
A0A096B1U0,serotonin,Di,glycine,GDCA,0.19062002003192902
A0A096B1U0,serotonin,Di,taurine,TDCA,0.2099291980266571
A0A096B1U0,serotonin,Tri,glycine,GCA,0.1956029236316681
A0A096B1U0,serotonin,Tri,taurine,TCA,0.17553849518299103
A0A096B1U0,tyramine,Mono,glycine,GLCA,0.13156287372112274
A0A096B1U0,tyramine,Mono,taurine,TLCA,0.20295478403568268
A0A096B1U0,tyramine,Di,glycine,GDCA,0.20425210893154144
A0A096B1U0,tyramine,Di,taurine,TDCA,0.18436507880687714
A0A096B1U0,tyramine,Tri,glycine,GCA,0.15674661099910736
A0A096B1U0,tyramine,Tri,taurine,TCA,0.1425860971212387
A0A096B1U0,cystine,Mono,glycine,GLCA,0.14136743545532227
A0A096B1U0,cystine,Mono,taurine,TLCA,0.2734209895133972
A0A096B1U0,cystine,Di,glycine,GDCA,0.10620226711034775
A0A096B1U0,cystine,Di,taurine,TDCA,0.09398731589317322
A0A096B1U0,cystine,Tri,glycine,GCA,0.1375780552625656
A0A096B1U0,cystine,Tri,taurine,TCA,0.12417664378881454
A0A096DGB7,"2,3_diaminopropionic acid",Mono,glycine,GLCA,0.24155569076538086
A0A096DGB7,"2,3_diaminopropionic acid",Mono,taurine,TLCA,0.3717125356197357
A0A096DGB7,"2,3_diaminopropionic acid",Di,glycine,GDCA,0.33288073539733887
A0A096DGB7,"2,3_diaminopropionic acid",Di,taurine,TDCA,0.3234812021255493
A0A096DGB7,"2,3_diaminopropionic acid",Tri,glycine,GCA,0.35207781195640564
A0A096DGB7,"2,3_diaminopropionic acid",Tri,taurine,TCA,0.31672000885009766
A0A096DGB7,3_methoxytyramine,Mono,glycine,GLCA,0.10659819841384888
A0A096DGB7,3_methoxytyramine,Mono,taurine,TLCA,0.13360731303691864
A0A096DGB7,3_methoxytyramine,Di,glycine,GDCA,0.16069722175598145
A0A096DGB7,3_methoxytyramine,Di,taurine,TDCA,0.054883383214473724
A0A096DGB7,3_methoxytyramine,Tri,glycine,GCA,0.11290468275547028
A0A096DGB7,3_methoxytyramine,Tri,taurine,TCA,0.06595876812934875
A0A096DGB7,asparagine,Mono,glycine,GLCA,0.22637063264846802
A0A096DGB7,asparagine,Mono,taurine,TLCA,0.42281079292297363
A0A096DGB7,asparagine,Di,glycine,GDCA,0.2461589127779007
A0A096DGB7,asparagine,Di,taurine,TDCA,0.320042222738266
A0A096DGB7,asparagine,Tri,glycine,GCA,0.28225967288017273
A0A096DGB7,asparagine,Tri,taurine,TCA,0.31360796093940735
A0A096DGB7,proline,Mono,glycine,GLCA,0.30747416615486145
A0A096DGB7,proline,Mono,taurine,TLCA,0.4507240951061249
A0A096DGB7,proline,Di,glycine,GDCA,0.247432678937912
A0A096DGB7,proline,Di,taurine,TDCA,0.2307143211364746
A0A096DGB7,proline,Tri,glycine,GCA,0.2736659049987793
A0A096DGB7,proline,Tri,taurine,TCA,0.19752278923988342
A0A096DGB7,dopamine,Mono,glycine,GLCA,0.196040078997612
A0A096DGB7,dopamine,Mono,taurine,TLCA,0.2941759526729584
A0A096DGB7,dopamine,Di,glycine,GDCA,0.23414085805416107
A0A096DGB7,dopamine,Di,taurine,TDCA,0.2051580548286438
A0A096DGB7,dopamine,Tri,glycine,GCA,0.24012702703475952
A0A096DGB7,dopamine,Tri,taurine,TCA,0.18294671177864075
A0A096DGB7,gaba,Mono,glycine,GLCA,0.21938374638557434
A0A096DGB7,gaba,Mono,taurine,TLCA,0.26091521978378296
A0A096DGB7,gaba,Di,glycine,GDCA,0.18498645722866058
A0A096DGB7,gaba,Di,taurine,TDCA,0.14309318363666534
A0A096DGB7,gaba,Tri,glycine,GCA,0.22105465829372406
A0A096DGB7,gaba,Tri,taurine,TCA,0.15650707483291626
A0A096DGB7,glyglycine,Mono,glycine,GLCA,0.19554927945137024
A0A096DGB7,glyglycine,Mono,taurine,TLCA,0.20413628220558167
A0A096DGB7,glyglycine,Di,glycine,GDCA,0.15134389698505402
A0A096DGB7,glyglycine,Di,taurine,TDCA,0.09143742173910141
A0A096DGB7,glyglycine,Tri,glycine,GCA,0.12289001047611237
A0A096DGB7,glyglycine,Tri,taurine,TCA,0.06045881658792496
A0A096DGB7,alanine,Mono,glycine,GLCA,0.23107020556926727
A0A096DGB7,alanine,Mono,taurine,TLCA,0.28168821334838867
A0A096DGB7,alanine,Di,glycine,GDCA,0.2018173784017563
A0A096DGB7,alanine,Di,taurine,TDCA,0.1301354467868805
A0A096DGB7,alanine,Tri,glycine,GCA,0.22497890889644623
A0A096DGB7,alanine,Tri,taurine,TCA,0.20922987163066864
A0A096DGB7,arginine,Mono,glycine,GLCA,0.186436265707016
A0A096DGB7,arginine,Mono,taurine,TLCA,0.3527551591396332
A0A096DGB7,arginine,Di,glycine,GDCA,0.21098434925079346
A0A096DGB7,arginine,Di,taurine,TDCA,0.23849955201148987
A0A096DGB7,arginine,Tri,glycine,GCA,0.28956520557403564
A0A096DGB7,arginine,Tri,taurine,TCA,0.23457571864128113
A0A096DGB7,citrulline,Mono,glycine,GLCA,0.2978384494781494
A0A096DGB7,citrulline,Mono,taurine,TLCA,0.4533597230911255
A0A096DGB7,citrulline,Di,glycine,GDCA,0.2796967923641205
A0A096DGB7,citrulline,Di,taurine,TDCA,0.32158195972442627
A0A096DGB7,citrulline,Tri,glycine,GCA,0.30543720722198486
A0A096DGB7,citrulline,Tri,taurine,TCA,0.29758554697036743
A0A096DGB7,glutamine,Mono,glycine,GLCA,0.2413589060306549
A0A096DGB7,glutamine,Mono,taurine,TLCA,0.43711036443710327
A0A096DGB7,glutamine,Di,glycine,GDCA,0.33643341064453125
A0A096DGB7,glutamine,Di,taurine,TDCA,0.39664289355278015
A0A096DGB7,glutamine,Tri,glycine,GCA,0.2965916097164154
A0A096DGB7,glutamine,Tri,taurine,TCA,0.3390485346317291
A0A096DGB7,histidine,Mono,glycine,GLCA,0.2498733103275299
A0A096DGB7,histidine,Mono,taurine,TLCA,0.48046621680259705
A0A096DGB7,histidine,Di,glycine,GDCA,0.2770785987377167
A0A096DGB7,histidine,Di,taurine,TDCA,0.36683154106140137
A0A096DGB7,histidine,Tri,glycine,GCA,0.2940671443939209
A0A096DGB7,histidine,Tri,taurine,TCA,0.3929794430732727
A0A096DGB7,lysine,Mono,glycine,GLCA,0.2568889558315277
A0A096DGB7,lysine,Mono,taurine,TLCA,0.25187063217163086
A0A096DGB7,lysine,Di,glycine,GDCA,0.2570843994617462
A0A096DGB7,lysine,Di,taurine,TDCA,0.2287788689136505
A0A096DGB7,lysine,Tri,glycine,GCA,0.26785504817962646
A0A096DGB7,lysine,Tri,taurine,TCA,0.21017958223819733
A0A096DGB7,methionine,Mono,glycine,GLCA,0.18939028680324554
A0A096DGB7,methionine,Mono,taurine,TLCA,0.24613304436206818
A0A096DGB7,methionine,Di,glycine,GDCA,0.16100084781646729
A0A096DGB7,methionine,Di,taurine,TDCA,0.14645957946777344
A0A096DGB7,methionine,Tri,glycine,GCA,0.17071107029914856
A0A096DGB7,methionine,Tri,taurine,TCA,0.19209444522857666
A0A096DGB7,ornithine,Mono,glycine,GLCA,0.23520107567310333
A0A096DGB7,ornithine,Mono,taurine,TLCA,0.24635018408298492
A0A096DGB7,ornithine,Di,glycine,GDCA,0.22265756130218506
A0A096DGB7,ornithine,Di,taurine,TDCA,0.20943573117256165
A0A096DGB7,ornithine,Tri,glycine,GCA,0.28498947620391846
A0A096DGB7,ornithine,Tri,taurine,TCA,0.21309912204742432
A0A096DGB7,phenylalanine,Mono,glycine,GLCA,0.2822941839694977
A0A096DGB7,phenylalanine,Mono,taurine,TLCA,0.4819680154323578
A0A096DGB7,phenylalanine,Di,glycine,GDCA,0.328086793422699
A0A096DGB7,phenylalanine,Di,taurine,TDCA,0.39747485518455505
A0A096DGB7,phenylalanine,Tri,glycine,GCA,0.31460878252983093
A0A096DGB7,phenylalanine,Tri,taurine,TCA,0.3678567409515381
A0A096DGB7,serine,Mono,glycine,GLCA,0.29984158277511597
A0A096DGB7,serine,Mono,taurine,TLCA,0.4227319657802582
A0A096DGB7,serine,Di,glycine,GDCA,0.2985265552997589
A0A096DGB7,serine,Di,taurine,TDCA,0.375210165977478
A0A096DGB7,serine,Tri,glycine,GCA,0.34548419713974
A0A096DGB7,serine,Tri,taurine,TCA,0.33456259965896606
A0A096DGB7,threonine,Mono,glycine,GLCA,0.28615784645080566
A0A096DGB7,threonine,Mono,taurine,TLCA,0.45451050996780396
A0A096DGB7,threonine,Di,glycine,GDCA,0.35329633951187134
A0A096DGB7,threonine,Di,taurine,TDCA,0.4002894163131714
A0A096DGB7,threonine,Tri,glycine,GCA,0.3231419026851654
A0A096DGB7,threonine,Tri,taurine,TCA,0.3447163999080658
A0A096DGB7,tryptamine,Mono,glycine,GLCA,0.2076435685157776
A0A096DGB7,tryptamine,Mono,taurine,TLCA,0.20819899439811707
A0A096DGB7,tryptamine,Di,glycine,GDCA,0.24295443296432495
A0A096DGB7,tryptamine,Di,taurine,TDCA,0.21642865240573883
A0A096DGB7,tryptamine,Tri,glycine,GCA,0.25729450583457947
A0A096DGB7,tryptamine,Tri,taurine,TCA,0.1833181530237198
A0A096DGB7,cadaverine,Mono,glycine,GLCA,0.25075623393058777
A0A096DGB7,cadaverine,Mono,taurine,TLCA,0.22121502459049225
A0A096DGB7,cadaverine,Di,glycine,GDCA,0.22204211354255676
A0A096DGB7,cadaverine,Di,taurine,TDCA,0.18503689765930176
A0A096DGB7,cadaverine,Tri,glycine,GCA,0.24798446893692017
A0A096DGB7,cadaverine,Tri,taurine,TCA,0.18538062274456024
A0A096DGB7,putrescine,Mono,glycine,GLCA,0.2706083059310913
A0A096DGB7,putrescine,Mono,taurine,TLCA,0.28764113783836365
A0A096DGB7,putrescine,Di,glycine,GDCA,0.2412518411874771
A0A096DGB7,putrescine,Di,taurine,TDCA,0.19677816331386566
A0A096DGB7,putrescine,Tri,glycine,GCA,0.22554941475391388
A0A096DGB7,putrescine,Tri,taurine,TCA,0.18007032573223114
A0A096DGB7,2_aminophenol,Mono,glycine,GLCA,0.27875563502311707
A0A096DGB7,2_aminophenol,Mono,taurine,TLCA,0.3472896218299866
A0A096DGB7,2_aminophenol,Di,glycine,GDCA,0.32464995980262756
A0A096DGB7,2_aminophenol,Di,taurine,TDCA,0.3473823070526123
A0A096DGB7,2_aminophenol,Tri,glycine,GCA,0.30312904715538025
A0A096DGB7,2_aminophenol,Tri,taurine,TCA,0.2958047688007355
A0A096DGB7,serotonin,Mono,glycine,GLCA,0.20246544480323792
A0A096DGB7,serotonin,Mono,taurine,TLCA,0.28459638357162476
A0A096DGB7,serotonin,Di,glycine,GDCA,0.2608996629714966
A0A096DGB7,serotonin,Di,taurine,TDCA,0.23676887154579163
A0A096DGB7,serotonin,Tri,glycine,GCA,0.2819138765335083
A0A096DGB7,serotonin,Tri,taurine,TCA,0.24724015593528748
A0A096DGB7,tyramine,Mono,glycine,GLCA,0.24694231152534485
A0A096DGB7,tyramine,Mono,taurine,TLCA,0.28111422061920166
A0A096DGB7,tyramine,Di,glycine,GDCA,0.27655571699142456
A0A096DGB7,tyramine,Di,taurine,TDCA,0.22413021326065063
A0A096DGB7,tyramine,Tri,glycine,GCA,0.26866060495376587
A0A096DGB7,tyramine,Tri,taurine,TCA,0.22093349695205688
A0A096DGB7,cystine,Mono,glycine,GLCA,0.1844140887260437
A0A096DGB7,cystine,Mono,taurine,TLCA,0.320224791765213
A0A096DGB7,cystine,Di,glycine,GDCA,0.15968117117881775
A0A096DGB7,cystine,Di,taurine,TDCA,0.12284599244594574
A0A096DGB7,cystine,Tri,glycine,GCA,0.2020811140537262
A0A096DGB7,cystine,Tri,taurine,TCA,0.15685036778450012
A0A0F0CI09,"2,3_diaminopropionic acid",Mono,glycine,GLCA,0.04842023551464081
A0A0F0CI09,"2,3_diaminopropionic acid",Mono,taurine,TLCA,0.19280239939689636
A0A0F0CI09,"2,3_diaminopropionic acid",Di,glycine,GDCA,0.13276216387748718
A0A0F0CI09,"2,3_diaminopropionic acid",Di,taurine,TDCA,0.16685523092746735
A0A0F0CI09,"2,3_diaminopropionic acid",Tri,glycine,GCA,0.15978361666202545
A0A0F0CI09,"2,3_diaminopropionic acid",Tri,taurine,TCA,0.127415269613266
A0A0F0CI09,3_methoxytyramine,Mono,glycine,GLCA,-0.0923619419336319
A0A0F0CI09,3_methoxytyramine,Mono,taurine,TLCA,-0.03289996087551117
A0A0F0CI09,3_methoxytyramine,Di,glycine,GDCA,0.06055333465337753
A0A0F0CI09,3_methoxytyramine,Di,taurine,TDCA,-0.010826313868165016
A0A0F0CI09,3_methoxytyramine,Tri,glycine,GCA,-0.011336928233504295
A0A0F0CI09,3_methoxytyramine,Tri,taurine,TCA,-0.0501786544919014
A0A0F0CI09,asparagine,Mono,glycine,GLCA,0.05504278838634491
A0A0F0CI09,asparagine,Mono,taurine,TLCA,0.2559806704521179
A0A0F0CI09,asparagine,Di,glycine,GDCA,0.07702174037694931
A0A0F0CI09,asparagine,Di,taurine,TDCA,0.15667657554149628
A0A0F0CI09,asparagine,Tri,glycine,GCA,0.09831500053405762
A0A0F0CI09,asparagine,Tri,taurine,TCA,0.1281585842370987
A0A0F0CI09,proline,Mono,glycine,GLCA,0.0794730931520462
A0A0F0CI09,proline,Mono,taurine,TLCA,0.22607742249965668
A0A0F0CI09,proline,Di,glycine,GDCA,0.01241692528128624
A0A0F0CI09,proline,Di,taurine,TDCA,0.02279939129948616
A0A0F0CI09,proline,Tri,glycine,GCA,0.04305236414074898
A0A0F0CI09,proline,Tri,taurine,TCA,-0.0047812508419156075
A0A0F0CI09,dopamine,Mono,glycine,GLCA,-0.015049122273921967
A0A0F0CI09,dopamine,Mono,taurine,TLCA,0.06615004688501358
A0A0F0CI09,dopamine,Di,glycine,GDCA,0.06735092401504517
A0A0F0CI09,dopamine,Di,taurine,TDCA,0.05434953421354294
A0A0F0CI09,dopamine,Tri,glycine,GCA,0.08352907001972198
A0A0F0CI09,dopamine,Tri,taurine,TCA,0.029155975207686424
A0A0F0CI09,gaba,Mono,glycine,GLCA,-0.004769039340317249
A0A0F0CI09,gaba,Mono,taurine,TLCA,0.05302325263619423
A0A0F0CI09,gaba,Di,glycine,GDCA,0.009947688318789005
A0A0F0CI09,gaba,Di,taurine,TDCA,0.0021274767350405455
A0A0F0CI09,gaba,Tri,glycine,GCA,0.07570075988769531
A0A0F0CI09,gaba,Tri,taurine,TCA,0.025364549830555916
A0A0F0CI09,glyglycine,Mono,glycine,GLCA,-0.012997359968721867
A0A0F0CI09,glyglycine,Mono,taurine,TLCA,0.01686260849237442
A0A0F0CI09,glyglycine,Di,glycine,GDCA,0.06108967214822769
A0A0F0CI09,glyglycine,Di,taurine,TDCA,0.04684237390756607
A0A0F0CI09,glyglycine,Tri,glycine,GCA,-0.010043368674814701
A0A0F0CI09,glyglycine,Tri,taurine,TCA,-0.03361359238624573
A0A0F0CI09,alanine,Mono,glycine,GLCA,0.044015176594257355
A0A0F0CI09,alanine,Mono,taurine,TLCA,0.13582149147987366
A0A0F0CI09,alanine,Di,glycine,GDCA,0.08125975728034973
A0A0F0CI09,alanine,Di,taurine,TDCA,0.02409370429813862
A0A0F0CI09,alanine,Tri,glycine,GCA,0.07133723050355911
A0A0F0CI09,alanine,Tri,taurine,TCA,0.04426345229148865
A0A0F0CI09,arginine,Mono,glycine,GLCA,0.016042383387684822
A0A0F0CI09,arginine,Mono,taurine,TLCA,0.1617954820394516
A0A0F0CI09,arginine,Di,glycine,GDCA,0.07400163263082504
A0A0F0CI09,arginine,Di,taurine,TDCA,0.15860304236412048
A0A0F0CI09,arginine,Tri,glycine,GCA,0.15678377449512482
A0A0F0CI09,arginine,Tri,taurine,TCA,0.13995827734470367
A0A0F0CI09,citrulline,Mono,glycine,GLCA,0.08941879123449326
A0A0F0CI09,citrulline,Mono,taurine,TLCA,0.27327761054039
A0A0F0CI09,citrulline,Di,glycine,GDCA,0.11607285588979721
A0A0F0CI09,citrulline,Di,taurine,TDCA,0.17551559209823608
A0A0F0CI09,citrulline,Tri,glycine,GCA,0.13735070824623108
A0A0F0CI09,citrulline,Tri,taurine,TCA,0.13398097455501556
A0A0F0CI09,glutamine,Mono,glycine,GLCA,0.08405523002147675
A0A0F0CI09,glutamine,Mono,taurine,TLCA,0.2708278000354767
A0A0F0CI09,glutamine,Di,glycine,GDCA,0.13711169362068176
A0A0F0CI09,glutamine,Di,taurine,TDCA,0.21149086952209473
A0A0F0CI09,glutamine,Tri,glycine,GCA,0.10744135081768036
A0A0F0CI09,glutamine,Tri,taurine,TCA,0.12704592943191528
A0A0F0CI09,histidine,Mono,glycine,GLCA,0.11835178732872009
A0A0F0CI09,histidine,Mono,taurine,TLCA,0.32114651799201965
A0A0F0CI09,histidine,Di,glycine,GDCA,0.11794772744178772
A0A0F0CI09,histidine,Di,taurine,TDCA,0.21311458945274353
A0A0F0CI09,histidine,Tri,glycine,GCA,0.11551913619041443
A0A0F0CI09,histidine,Tri,taurine,TCA,0.17966057360172272
A0A0F0CI09,lysine,Mono,glycine,GLCA,0.029243694618344307
A0A0F0CI09,lysine,Mono,taurine,TLCA,0.045436978340148926
A0A0F0CI09,lysine,Di,glycine,GDCA,0.044228438287973404
A0A0F0CI09,lysine,Di,taurine,TDCA,0.061148207634687424
A0A0F0CI09,lysine,Tri,glycine,GCA,0.09612161666154861
A0A0F0CI09,lysine,Tri,taurine,TCA,0.08018255233764648
A0A0F0CI09,methionine,Mono,glycine,GLCA,0.041140973567962646
A0A0F0CI09,methionine,Mono,taurine,TLCA,0.143332377076149
A0A0F0CI09,methionine,Di,glycine,GDCA,0.03874432295560837
A0A0F0CI09,methionine,Di,taurine,TDCA,0.05888179689645767
A0A0F0CI09,methionine,Tri,glycine,GCA,0.04911012575030327
A0A0F0CI09,methionine,Tri,taurine,TCA,0.07164527475833893
A0A0F0CI09,ornithine,Mono,glycine,GLCA,-0.004612474702298641
A0A0F0CI09,ornithine,Mono,taurine,TLCA,0.03016912192106247
A0A0F0CI09,ornithine,Di,glycine,GDCA,0.05469203367829323
A0A0F0CI09,ornithine,Di,taurine,TDCA,0.034407392144203186
A0A0F0CI09,ornithine,Tri,glycine,GCA,0.12431508302688599
A0A0F0CI09,ornithine,Tri,taurine,TCA,0.07968674600124359
A0A0F0CI09,phenylalanine,Mono,glycine,GLCA,0.13259656727313995
A0A0F0CI09,phenylalanine,Mono,taurine,TLCA,0.30894577503204346
A0A0F0CI09,phenylalanine,Di,glycine,GDCA,0.17253419756889343
A0A0F0CI09,phenylalanine,Di,taurine,TDCA,0.2785942554473877
A0A0F0CI09,phenylalanine,Tri,glycine,GCA,0.16462266445159912
A0A0F0CI09,phenylalanine,Tri,taurine,TCA,0.20953714847564697
A0A0F0CI09,serine,Mono,glycine,GLCA,0.12370615452528
A0A0F0CI09,serine,Mono,taurine,TLCA,0.295300155878067
A0A0F0CI09,serine,Di,glycine,GDCA,0.14215052127838135
A0A0F0CI09,serine,Di,taurine,TDCA,0.2529256045818329
A0A0F0CI09,serine,Tri,glycine,GCA,0.15322452783584595
A0A0F0CI09,serine,Tri,taurine,TCA,0.1678846776485443
A0A0F0CI09,threonine,Mono,glycine,GLCA,0.07072319090366364
A0A0F0CI09,threonine,Mono,taurine,TLCA,0.2559848129749298
A0A0F0CI09,threonine,Di,glycine,GDCA,0.2145836353302002
A0A0F0CI09,threonine,Di,taurine,TDCA,0.2968573272228241
A0A0F0CI09,threonine,Tri,glycine,GCA,0.17869903147220612
A0A0F0CI09,threonine,Tri,taurine,TCA,0.20452089607715607
A0A0F0CI09,tryptamine,Mono,glycine,GLCA,0.022993991151452065
A0A0F0CI09,tryptamine,Mono,taurine,TLCA,0.05310907959938049
A0A0F0CI09,tryptamine,Di,glycine,GDCA,0.07408508658409119
A0A0F0CI09,tryptamine,Di,taurine,TDCA,0.0841609388589859
A0A0F0CI09,tryptamine,Tri,glycine,GCA,0.12242080271244049
A0A0F0CI09,tryptamine,Tri,taurine,TCA,0.05402042716741562
A0A0F0CI09,cadaverine,Mono,glycine,GLCA,0.03688587620854378
A0A0F0CI09,cadaverine,Mono,taurine,TLCA,0.07655910402536392
A0A0F0CI09,cadaverine,Di,glycine,GDCA,0.034999847412109375
A0A0F0CI09,cadaverine,Di,taurine,TDCA,0.05883462727069855
A0A0F0CI09,cadaverine,Tri,glycine,GCA,0.0861063227057457
A0A0F0CI09,cadaverine,Tri,taurine,TCA,0.05664874613285065
A0A0F0CI09,putrescine,Mono,glycine,GLCA,0.02068995125591755
A0A0F0CI09,putrescine,Mono,taurine,TLCA,0.11033716797828674
A0A0F0CI09,putrescine,Di,glycine,GDCA,0.032289233058691025
A0A0F0CI09,putrescine,Di,taurine,TDCA,0.047054752707481384
A0A0F0CI09,putrescine,Tri,glycine,GCA,0.0725799947977066
A0A0F0CI09,putrescine,Tri,taurine,TCA,0.05890899524092674
A0A0F0CI09,2_aminophenol,Mono,glycine,GLCA,0.07093952596187592
A0A0F0CI09,2_aminophenol,Mono,taurine,TLCA,0.22161628305912018
A0A0F0CI09,2_aminophenol,Di,glycine,GDCA,0.13158124685287476
A0A0F0CI09,2_aminophenol,Di,taurine,TDCA,0.21099644899368286
A0A0F0CI09,2_aminophenol,Tri,glycine,GCA,0.1394815295934677
A0A0F0CI09,2_aminophenol,Tri,taurine,TCA,0.1357361525297165
A0A0F0CI09,serotonin,Mono,glycine,GLCA,0.024738522246479988
A0A0F0CI09,serotonin,Mono,taurine,TLCA,0.08844999969005585
A0A0F0CI09,serotonin,Di,glycine,GDCA,0.08468572795391083
A0A0F0CI09,serotonin,Di,taurine,TDCA,0.08551262319087982
A0A0F0CI09,serotonin,Tri,glycine,GCA,0.11443832516670227
A0A0F0CI09,serotonin,Tri,taurine,TCA,0.07829608768224716
A0A0F0CI09,tyramine,Mono,glycine,GLCA,0.010548146441578865
A0A0F0CI09,tyramine,Mono,taurine,TLCA,0.049616698175668716
A0A0F0CI09,tyramine,Di,glycine,GDCA,0.12200808525085449
A0A0F0CI09,tyramine,Di,taurine,TDCA,0.08155559748411179
A0A0F0CI09,tyramine,Tri,glycine,GCA,0.10306745022535324
A0A0F0CI09,tyramine,Tri,taurine,TCA,0.06757906079292297
A0A0F0CI09,cystine,Mono,glycine,GLCA,-0.019756413996219635
A0A0F0CI09,cystine,Mono,taurine,TLCA,0.11669563502073288
A0A0F0CI09,cystine,Di,glycine,GDCA,-0.0015998110175132751
A0A0F0CI09,cystine,Di,taurine,TDCA,-0.023226499557495117
A0A0F0CI09,cystine,Tri,glycine,GCA,0.05246938019990921
A0A0F0CI09,cystine,Tri,taurine,TCA,0.008756984025239944
A0A0F5JPH2,"2,3_diaminopropionic acid",Mono,glycine,GLCA,0.208079531788826
A0A0F5JPH2,"2,3_diaminopropionic acid",Mono,taurine,TLCA,0.35033220052719116
A0A0F5JPH2,"2,3_diaminopropionic acid",Di,glycine,GDCA,0.33369386196136475
A0A0F5JPH2,"2,3_diaminopropionic acid",Di,taurine,TDCA,0.31125473976135254
A0A0F5JPH2,"2,3_diaminopropionic acid",Tri,glycine,GCA,0.3414103090763092
A0A0F5JPH2,"2,3_diaminopropionic acid",Tri,taurine,TCA,0.2982179522514343
A0A0F5JPH2,3_methoxytyramine,Mono,glycine,GLCA,0.030836040154099464
A0A0F5JPH2,3_methoxytyramine,Mono,taurine,TLCA,0.08816736936569214
A0A0F5JPH2,3_methoxytyramine,Di,glycine,GDCA,0.10246848315000534
A0A0F5JPH2,3_methoxytyramine,Di,taurine,TDCA,-0.004925135523080826
A0A0F5JPH2,3_methoxytyramine,Tri,glycine,GCA,0.05543237179517746
A0A0F5JPH2,3_methoxytyramine,Tri,taurine,TCA,0.01185908168554306
A0A0F5JPH2,asparagine,Mono,glycine,GLCA,0.22982603311538696
A0A0F5JPH2,asparagine,Mono,taurine,TLCA,0.46228963136672974
A0A0F5JPH2,asparagine,Di,glycine,GDCA,0.2720799446105957
A0A0F5JPH2,asparagine,Di,taurine,TDCA,0.35235509276390076
A0A0F5JPH2,asparagine,Tri,glycine,GCA,0.2838444113731384
A0A0F5JPH2,asparagine,Tri,taurine,TCA,0.3275494873523712
A0A0F5JPH2,proline,Mono,glycine,GLCA,0.2790854871273041
A0A0F5JPH2,proline,Mono,taurine,TLCA,0.4258453845977783
A0A0F5JPH2,proline,Di,glycine,GDCA,0.21416285634040833
