Enzyme,Amine,Hydroxyl,active,raw,calibrated
A0A0G8G768,"2,3_diaminopropionic acid",Tri,1,0.7881,0.5287
A0A0G8G768,2_aminophenol,Di,1,0.988,0.9214
A0A0G8G768,2_aminophenol,Mono,0,0.7974,0.5287
A0A0G8G768,2_aminophenol,Tri,1,0.9637,0.9023
A0A0G8G768,3_methoxytyramine,Di,0,0.4453,0.3936
A0A0G8G768,3_methoxytyramine,Mono,0,0.0159,0.0202
A0A0G8G768,3_methoxytyramine,Tri,0,0.1798,0.1127
A0A0G8G768,alanine,Di,1,0.992,0.9214
A0A0G8G768,alanine,Mono,1,0.9887,0.9214
A0A0G8G768,alanine,Tri,1,0.8691,0.7
A0A0G8G768,arginine,Di,0,0.0277,0.0391
A0A0G8G768,arginine,Mono,0,0.0089,0.0101
A0A0G8G768,arginine,Tri,1,0.0239,0.0391
A0A0G8G768,asparagine,Di,0,0.1004,0.0915
A0A0G8G768,asparagine,Mono,0,0.0738,0.0529
A0A0G8G768,asparagine,Tri,1,0.9576,0.9023
A0A0G8G768,cadaverine,Di,0,0.0251,0.0391
A0A0G8G768,cadaverine,Mono,0,0.0064,0.0101
A0A0G8G768,cadaverine,Tri,0,0.0989,0.0915
A0A0G8G768,citrulline,Di,1,0.1895,0.1127
A0A0G8G768,citrulline,Mono,1,0.0224,0.0345
A0A0G8G768,citrulline,Tri,0,0.0341,0.0409
A0A0G8G768,cystine,Di,0,0.0524,0.0529
A0A0G8G768,cystine,Mono,0,0.0084,0.0101
A0A0G8G768,cystine,Tri,0,0.0871,0.0529
A0A0G8G768,dopamine,Di,0,0.4498,0.3936
A0A0G8G768,dopamine,Mono,0,0.0507,0.0529
A0A0G8G768,dopamine,Tri,1,0.9548,0.9023
A0A0G8G768,gaba,Di,1,0.9964,0.925
A0A0G8G768,gaba,Mono,1,0.994,0.9214
A0A0G8G768,gaba,Tri,1,0.9982,1.0
A0A0G8G768,glutamine,Di,1,0.1993,0.1127
A0A0G8G768,glutamine,Mono,1,0.7715,0.5287
A0A0G8G768,glutamine,Tri,0,0.1533,0.1127
A0A0G8G768,glyglycine,Di,0,0.0456,0.0529
A0A0G8G768,glyglycine,Mono,0,0.022,0.0301
A0A0G8G768,glyglycine,Tri,0,0.1845,0.1127
A0A0G8G768,histidine,Di,0,0.0014,0.0023
A0A0G8G768,histidine,Mono,0,0.0005,0.0
A0A0G8G768,histidine,Tri,0,0.0058,0.0101
A0A0G8G768,lysine,Di,1,0.4855,0.4014
A0A0G8G768,lysine,Mono,1,0.0597,0.0529
A0A0G8G768,lysine,Tri,0,0.0446,0.0529
A0A0G8G768,methionine,Di,1,0.3278,0.2692
A0A0G8G768,methionine,Mono,1,0.3146,0.2692
A0A0G8G768,methionine,Tri,1,0.3381,0.28
A0A0G8G768,ornithine,Di,1,0.395,0.2815
A0A0G8G768,ornithine,Mono,1,0.1129,0.0915
A0A0G8G768,ornithine,Tri,0,0.0524,0.0529
A0A0G8G768,phenylalanine,Di,1,0.9878,0.9214
A0A0G8G768,phenylalanine,Mono,1,0.4266,0.3936
A0A0G8G768,phenylalanine,Tri,1,0.9924,0.9214
A0A0G8G768,proline,Di,0,0.0096,0.0101
A0A0G8G768,proline,Mono,0,0.0121,0.0114
A0A0G8G768,proline,Tri,0,0.1935,0.1127
A0A0G8G768,putrescine,Di,0,0.0313,0.0409
A0A0G8G768,putrescine,Mono,0,0.0073,0.0101
A0A0G8G768,putrescine,Tri,0,0.1182,0.0915
A0A0G8G768,serine,Di,1,0.4268,0.3936
A0A0G8G768,serine,Mono,1,0.5529,0.4014
A0A0G8G768,serine,Tri,0,0.5311,0.4014
A0A0G8G768,serotonin,Di,0,0.0105,0.0101
A0A0G8G768,serotonin,Mono,1,0.4353,0.3936
A0A0G8G768,serotonin,Tri,0,0.0188,0.0202
A0A0G8G768,threonine,Di,1,0.1408,0.0915
A0A0G8G768,threonine,Mono,1,0.3078,0.2692
A0A0G8G768,threonine,Tri,0,0.0139,0.0202
A0A0G8G768,tryptamine,Di,0,0.0055,0.0101
A0A0G8G768,tryptamine,Mono,0,0.0013,0.0023
A0A0G8G768,tryptamine,Tri,0,0.029,0.0391
A0A0G8G768,tyramine,Di,0,0.0388,0.0529
A0A0G8G768,tyramine,Mono,1,0.5514,0.4014
A0A0G8G768,tyramine,Tri,0,0.0599,0.0529
A0A0M6WH75,"2,3_diaminopropionic acid",Di,0,0.5016,0.4014
A0A0M6WH75,"2,3_diaminopropionic acid",Mono,0,0.2774,0.1915
A0A0M6WH75,"2,3_diaminopropionic acid",Tri,0,0.936,0.8636
A0A0M6WH75,2_aminophenol,Di,0,0.9888,0.9214
A0A0M6WH75,2_aminophenol,Mono,0,0.8328,0.7
A0A0M6WH75,2_aminophenol,Tri,1,0.9745,0.9082
A0A0M6WH75,3_methoxytyramine,Di,0,0.2714,0.1915
A0A0M6WH75,3_methoxytyramine,Mono,0,0.0375,0.0529
A0A0M6WH75,3_methoxytyramine,Tri,0,0.2446,0.1757
A0A0M6WH75,alanine,Di,1,0.9964,0.925
A0A0M6WH75,alanine,Mono,1,0.9954,0.9214
A0A0M6WH75,alanine,Tri,0,0.9636,0.9023
A0A0M6WH75,arginine,Di,0,0.125,0.0915
A0A0M6WH75,arginine,Mono,0,0.0457,0.0529
A0A0M6WH75,arginine,Tri,0,0.2055,0.1127
A0A0M6WH75,asparagine,Di,0,0.2204,0.1127
A0A0M6WH75,asparagine,Mono,0,0.1893,0.1127
A0A0M6WH75,asparagine,Tri,1,0.9588,0.9023
A0A0M6WH75,cadaverine,Di,0,0.0156,0.0202
A0A0M6WH75,cadaverine,Mono,0,0.0056,0.0101
A0A0M6WH75,cadaverine,Tri,0,0.0419,0.0529
A0A0M6WH75,citrulline,Di,0,0.4511,0.3936
A0A0M6WH75,citrulline,Mono,0,0.171,0.1127
A0A0M6WH75,citrulline,Tri,0,0.1663,0.1127
A0A0M6WH75,cystine,Di,0,0.1361,0.0915
A0A0M6WH75,cystine,Mono,0,0.0527,0.0529
A0A0M6WH75,cystine,Tri,0,0.1734,0.1127
A0A0M6WH75,dopamine,Di,0,0.5372,0.4014
A0A0M6WH75,dopamine,Mono,0,0.1497,0.1127
A0A0M6WH75,dopamine,Tri,1,0.9449,0.9023
A0A0M6WH75,gaba,Di,1,0.9966,0.925
A0A0M6WH75,gaba,Mono,1,0.9964,0.925
A0A0M6WH75,gaba,Tri,1,0.9971,1.0
A0A0M6WH75,glutamine,Di,0,0.6403,0.5
A0A0M6WH75,glutamine,Mono,1,0.9256,0.8636
A0A0M6WH75,glutamine,Tri,0,0.4747,0.4014
A0A0M6WH75,glyglycine,Di,0,0.1839,0.1127
A0A0M6WH75,glyglycine,Mono,0,0.1209,0.0915
A0A0M6WH75,glyglycine,Tri,0,0.3348,0.2692
A0A0M6WH75,histidine,Di,0,0.0217,0.0301
A0A0M6WH75,histidine,Mono,0,0.0163,0.0202
A0A0M6WH75,histidine,Tri,0,0.0654,0.0529
A0A0M6WH75,lysine,Di,0,0.8217,0.7
A0A0M6WH75,lysine,Mono,0,0.4221,0.2815
A0A0M6WH75,lysine,Tri,0,0.2949,0.2692
A0A0M6WH75,methionine,Di,0,0.8485,0.7
A0A0M6WH75,methionine,Mono,0,0.825,0.7
A0A0M6WH75,methionine,Tri,0,0.7899,0.5287
A0A0M6WH75,ornithine,Di,0,0.596,0.4638
A0A0M6WH75,ornithine,Mono,0,0.3057,0.2692
A0A0M6WH75,ornithine,Tri,0,0.1919,0.1127
A0A0M6WH75,phenylalanine,Di,1,0.994,0.9214
A0A0M6WH75,phenylalanine,Mono,0,0.7608,0.5287
A0A0M6WH75,phenylalanine,Tri,1,0.9954,0.9214
A0A0M6WH75,proline,Di,0,0.023,0.0345
A0A0M6WH75,proline,Mono,0,0.0297,0.0391
A0A0M6WH75,proline,Tri,0,0.1198,0.0915
A0A0M6WH75,putrescine,Di,0,0.0157,0.0202
A0A0M6WH75,putrescine,Mono,0,0.0055,0.0101
A0A0M6WH75,putrescine,Tri,0,0.0412,0.0529
A0A0M6WH75,serine,Di,0,0.8778,0.7
A0A0M6WH75,serine,Mono,0,0.9185,0.8636
A0A0M6WH75,serine,Tri,0,0.8042,0.7
A0A0M6WH75,serotonin,Di,0,0.0842,0.0529
A0A0M6WH75,serotonin,Mono,0,0.7259,0.5287
A0A0M6WH75,serotonin,Tri,0,0.1043,0.0915
A0A0M6WH75,threonine,Di,0,0.7853,0.5287
A0A0M6WH75,threonine,Mono,0,0.8711,0.7
A0A0M6WH75,threonine,Tri,0,0.1685,0.1127
A0A0M6WH75,tryptamine,Di,0,0.0055,0.0101
A0A0M6WH75,tryptamine,Mono,0,0.0015,0.0023
A0A0M6WH75,tryptamine,Tri,0,0.0217,0.0301
A0A0M6WH75,tyramine,Di,0,0.1539,0.1127
A0A0M6WH75,tyramine,Mono,0,0.8112,0.7
A0A0M6WH75,tyramine,Tri,0,0.2007,0.1127
A0A0M6WMX1,"2,3_diaminopropionic acid",Di,0,0.4185,0.2815
A0A0M6WMX1,"2,3_diaminopropionic acid",Mono,0,0.2684,0.1875
A0A0M6WMX1,"2,3_diaminopropionic acid",Tri,1,0.937,0.8636
A0A0M6WMX1,2_aminophenol,Di,1,0.9873,0.9214
A0A0M6WMX1,2_aminophenol,Mono,1,0.8349,0.7
A0A0M6WMX1,2_aminophenol,Tri,1,0.9682,0.9082
A0A0M6WMX1,3_methoxytyramine,Di,0,0.2253,0.1127
A0A0M6WMX1,3_methoxytyramine,Mono,0,0.0256,0.0391
A0A0M6WMX1,3_methoxytyramine,Tri,0,0.2216,0.1127
A0A0M6WMX1,alanine,Di,1,0.9965,0.925
A0A0M6WMX1,alanine,Mono,1,0.996,0.925
A0A0M6WMX1,alanine,Tri,1,0.96,0.9023
A0A0M6WMX1,arginine,Di,0,0.1502,0.1127
A0A0M6WMX1,arginine,Mono,0,0.0622,0.0529
A0A0M6WMX1,arginine,Tri,0,0.3017,0.2692
A0A0M6WMX1,asparagine,Di,0,0.2548,0.1757
A0A0M6WMX1,asparagine,Mono,0,0.2167,0.1127
A0A0M6WMX1,asparagine,Tri,1,0.9629,0.9023
A0A0M6WMX1,cadaverine,Di,0,0.0207,0.0301
A0A0M6WMX1,cadaverine,Mono,0,0.0086,0.0101
A0A0M6WMX1,cadaverine,Tri,0,0.0623,0.0529
A0A0M6WMX1,citrulline,Di,1,0.5147,0.4014
A0A0M6WMX1,citrulline,Mono,0,0.2124,0.1127
A0A0M6WMX1,citrulline,Tri,0,0.1998,0.1127
A0A0M6WMX1,cystine,Di,0,0.1104,0.0915
A0A0M6WMX1,cystine,Mono,0,0.0476,0.0529
A0A0M6WMX1,cystine,Tri,0,0.1657,0.1127
A0A0M6WMX1,dopamine,Di,0,0.4255,0.2815
A0A0M6WMX1,dopamine,Mono,0,0.1352,0.0915
A0A0M6WMX1,dopamine,Tri,1,0.9402,0.8696
A0A0M6WMX1,gaba,Di,1,0.996,0.925
A0A0M6WMX1,gaba,Mono,1,0.9964,0.925
A0A0M6WMX1,gaba,Tri,1,0.9967,1.0
A0A0M6WMX1,glutamine,Di,1,0.7179,0.5287
A0A0M6WMX1,glutamine,Mono,1,0.9255,0.8636
A0A0M6WMX1,glutamine,Tri,0,0.5075,0.4014
A0A0M6WMX1,glyglycine,Di,0,0.1385,0.0915
A0A0M6WMX1,glyglycine,Mono,0,0.1021,0.0915
A0A0M6WMX1,glyglycine,Tri,1,0.3879,0.2815
A0A0M6WMX1,histidine,Di,0,0.0213,0.0301
A0A0M6WMX1,histidine,Mono,0,0.0161,0.0202
A0A0M6WMX1,histidine,Tri,0,0.0787,0.0529
A0A0M6WMX1,lysine,Di,1,0.8446,0.7
A0A0M6WMX1,lysine,Mono,0,0.5095,0.4014
A0A0M6WMX1,lysine,Tri,0,0.3533,0.2815
A0A0M6WMX1,methionine,Di,0,0.8434,0.7
A0A0M6WMX1,methionine,Mono,1,0.8376,0.7
A0A0M6WMX1,methionine,Tri,1,0.8346,0.7
A0A0M6WMX1,ornithine,Di,0,0.6223,0.4706
A0A0M6WMX1,ornithine,Mono,0,0.3756,0.2815
A0A0M6WMX1,ornithine,Tri,0,0.2015,0.1127
A0A0M6WMX1,phenylalanine,Di,1,0.9936,0.9214
A0A0M6WMX1,phenylalanine,Mono,1,0.8288,0.7
A0A0M6WMX1,phenylalanine,Tri,1,0.9961,0.925
A0A0M6WMX1,proline,Di,0,0.0518,0.0529
A0A0M6WMX1,proline,Mono,0,0.0545,0.0529
A0A0M6WMX1,proline,Tri,0,0.1923,0.1127
A0A0M6WMX1,putrescine,Di,0,0.0193,0.0202
A0A0M6WMX1,putrescine,Mono,0,0.0077,0.0101
A0A0M6WMX1,putrescine,Tri,0,0.0563,0.0529
A0A0M6WMX1,serine,Di,1,0.8453,0.7
A0A0M6WMX1,serine,Mono,1,0.936,0.8636
A0A0M6WMX1,serine,Tri,0,0.8354,0.7
A0A0M6WMX1,serotonin,Di,0,0.0689,0.0529
A0A0M6WMX1,serotonin,Mono,0,0.7723,0.5287
A0A0M6WMX1,serotonin,Tri,0,0.1163,0.0915
A0A0M6WMX1,threonine,Di,1,0.7978,0.5287
A0A0M6WMX1,threonine,Mono,1,0.8826,0.8235
A0A0M6WMX1,threonine,Tri,0,0.2,0.1127
A0A0M6WMX1,tryptamine,Di,0,0.0049,0.0101
A0A0M6WMX1,tryptamine,Mono,0,0.0016,0.0023
A0A0M6WMX1,tryptamine,Tri,0,0.0221,0.0301
A0A0M6WMX1,tyramine,Di,0,0.1022,0.0915
A0A0M6WMX1,tyramine,Mono,1,0.7949,0.5287
A0A0M6WMX1,tyramine,Tri,0,0.1981,0.1127
A0A0M6WSM3,"2,3_diaminopropionic acid",Di,0,0.1639,0.1127
A0A0M6WSM3,"2,3_diaminopropionic acid",Mono,0,0.0479,0.0529
A0A0M6WSM3,"2,3_diaminopropionic acid",Tri,1,0.6121,0.4706
A0A0M6WSM3,2_aminophenol,Di,1,0.968,0.9082
A0A0M6WSM3,2_aminophenol,Mono,0,0.4919,0.4014
A0A0M6WSM3,2_aminophenol,Tri,1,0.8614,0.7
A0A0M6WSM3,3_methoxytyramine,Di,0,0.1432,0.0915
A0A0M6WSM3,3_methoxytyramine,Mono,0,0.01,0.0101
A0A0M6WSM3,3_methoxytyramine,Tri,0,0.0844,0.0529
A0A0M6WSM3,alanine,Di,1,0.9868,0.9214
A0A0M6WSM3,alanine,Mono,1,0.9752,0.9082
A0A0M6WSM3,alanine,Tri,1,0.6312,0.4857
A0A0M6WSM3,arginine,Di,0,0.0622,0.0529
A0A0M6WSM3,arginine,Mono,0,0.0163,0.0202
A0A0M6WSM3,arginine,Tri,0,0.0618,0.0529
A0A0M6WSM3,asparagine,Di,0,0.112,0.0915
A0A0M6WSM3,asparagine,Mono,0,0.103,0.0915
A0A0M6WSM3,asparagine,Tri,1,0.9499,0.9023
A0A0M6WSM3,cadaverine,Di,0,0.0118,0.0114
A0A0M6WSM3,cadaverine,Mono,0,0.0033,0.0101
A0A0M6WSM3,cadaverine,Tri,0,0.0249,0.0391
A0A0M6WSM3,citrulline,Di,0,0.2233,0.1127
A0A0M6WSM3,citrulline,Mono,0,0.059,0.0529
A0A0M6WSM3,citrulline,Tri,0,0.0536,0.0529
A0A0M6WSM3,cystine,Di,0,0.0388,0.0529
A0A0M6WSM3,cystine,Mono,0,0.0086,0.0101
A0A0M6WSM3,cystine,Tri,0,0.0368,0.0529
A0A0M6WSM3,dopamine,Di,0,0.3483,0.28
A0A0M6WSM3,dopamine,Mono,0,0.044,0.0529
A0A0M6WSM3,dopamine,Tri,1,0.9147,0.8636
A0A0M6WSM3,gaba,Di,1,0.9877,0.9214
A0A0M6WSM3,gaba,Mono,1,0.9893,0.9214
A0A0M6WSM3,gaba,Tri,1,0.9884,0.9214
A0A0M6WSM3,glutamine,Di,0,0.4679,0.3936
A0A0M6WSM3,glutamine,Mono,1,0.9031,0.8636
A0A0M6WSM3,glutamine,Tri,0,0.2761,0.1915
A0A0M6WSM3,glyglycine,Di,0,0.031,0.0409
A0A0M6WSM3,glyglycine,Mono,0,0.0139,0.0202
A0A0M6WSM3,glyglycine,Tri,1,0.0476,0.0529
A0A0M6WSM3,histidine,Di,0,0.0112,0.0101
A0A0M6WSM3,histidine,Mono,0,0.0054,0.0101
A0A0M6WSM3,histidine,Tri,0,0.0294,0.0391
A0A0M6WSM3,lysine,Di,1,0.5234,0.4014
A0A0M6WSM3,lysine,Mono,0,0.1441,0.0915
A0A0M6WSM3,lysine,Tri,0,0.076,0.0529
A0A0M6WSM3,methionine,Di,0,0.4958,0.4014
A0A0M6WSM3,methionine,Mono,1,0.328,0.2692
A0A0M6WSM3,methionine,Tri,1,0.2866,0.2692
A0A0M6WSM3,ornithine,Di,0,0.4124,0.2815
A0A0M6WSM3,ornithine,Mono,0,0.1549,0.1127
A0A0M6WSM3,ornithine,Tri,0,0.0635,0.0529
A0A0M6WSM3,phenylalanine,Di,1,0.9814,0.9082
A0A0M6WSM3,phenylalanine,Mono,1,0.4125,0.2815
A0A0M6WSM3,phenylalanine,Tri,1,0.9818,0.9214
A0A0M6WSM3,proline,Di,0,0.0172,0.0202
A0A0M6WSM3,proline,Mono,0,0.018,0.0202
A0A0M6WSM3,proline,Tri,0,0.0759,0.0529
A0A0M6WSM3,putrescine,Di,0,0.0114,0.0114
A0A0M6WSM3,putrescine,Mono,0,0.0031,0.0101
A0A0M6WSM3,putrescine,Tri,0,0.0234,0.0391
A0A0M6WSM3,serine,Di,1,0.4506,0.3936
A0A0M6WSM3,serine,Mono,1,0.5935,0.4638
A0A0M6WSM3,serine,Tri,1,0.3543,0.2815
A0A0M6WSM3,serotonin,Di,0,0.0191,0.0202
A0A0M6WSM3,serotonin,Mono,0,0.3108,0.2692
A0A0M6WSM3,serotonin,Tri,0,0.0223,0.0301
A0A0M6WSM3,threonine,Di,1,0.3832,0.2815
A0A0M6WSM3,threonine,Mono,1,0.4681,0.3936
A0A0M6WSM3,threonine,Tri,0,0.0205,0.0301
A0A0M6WSM3,tryptamine,Di,0,0.0046,0.0101
A0A0M6WSM3,tryptamine,Mono,0,0.0009,0.0023
A0A0M6WSM3,tryptamine,Tri,0,0.0117,0.0114
A0A0M6WSM3,tyramine,Di,0,0.0459,0.0529
A0A0M6WSM3,tyramine,Mono,1,0.3959,0.2815
A0A0M6WSM3,tyramine,Tri,0,0.0508,0.0529
A0A0P0FKS2,"2,3_diaminopropionic acid",Di,0,0.0125,0.0137
A0A0P0FKS2,"2,3_diaminopropionic acid",Mono,0,0.0041,0.0101
A0A0P0FKS2,"2,3_diaminopropionic acid",Tri,0,0.0329,0.0409
A0A0P0FKS2,2_aminophenol,Di,0,0.4356,0.3936
A0A0P0FKS2,2_aminophenol,Mono,0,0.0415,0.0529
A0A0P0FKS2,2_aminophenol,Tri,0,0.1747,0.1127
A0A0P0FKS2,3_methoxytyramine,Di,0,0.0454,0.0529
A0A0P0FKS2,3_methoxytyramine,Mono,0,0.0011,0.0023
A0A0P0FKS2,3_methoxytyramine,Tri,0,0.0174,0.0202
A0A0P0FKS2,alanine,Di,0,0.5115,0.4014
A0A0P0FKS2,alanine,Mono,0,0.3771,0.2815
A0A0P0FKS2,alanine,Tri,0,0.0361,0.0409
A0A0P0FKS2,arginine,Di,0,0.0006,0.0
A0A0P0FKS2,arginine,Mono,0,0.0004,0.0
A0A0P0FKS2,arginine,Tri,0,0.0003,0.0
A0A0P0FKS2,asparagine,Di,0,0.0062,0.0101
A0A0P0FKS2,asparagine,Mono,0,0.0073,0.0101
A0A0P0FKS2,asparagine,Tri,0,0.3883,0.2815
A0A0P0FKS2,cadaverine,Di,0,0.0011,0.0023
A0A0P0FKS2,cadaverine,Mono,0,0.0004,0.0
A0A0P0FKS2,cadaverine,Tri,0,0.0025,0.0101
A0A0P0FKS2,citrulline,Di,0,0.0007,0.0
A0A0P0FKS2,citrulline,Mono,0,0.0003,0.0
A0A0P0FKS2,citrulline,Tri,0,0.0002,0.0
A0A0P0FKS2,cystine,Di,0,0.0015,0.0023
A0A0P0FKS2,cystine,Mono,0,0.0003,0.0
A0A0P0FKS2,cystine,Tri,0,0.0009,0.0023
A0A0P0FKS2,dopamine,Di,0,0.0694,0.0529
A0A0P0FKS2,dopamine,Mono,0,0.0057,0.0101
A0A0P0FKS2,dopamine,Tri,0,0.4584,0.3936
A0A0P0FKS2,gaba,Di,0,0.7436,0.5287
A0A0P0FKS2,gaba,Mono,0,0.7645,0.5287
A0A0P0FKS2,gaba,Tri,0,0.7176,0.5287
A0A0P0FKS2,glutamine,Di,0,0.0065,0.0101
A0A0P0FKS2,glutamine,Mono,0,0.163,0.1127
A0A0P0FKS2,glutamine,Tri,0,0.0052,0.0101
A0A0P0FKS2,glyglycine,Di,0,0.0015,0.0023
A0A0P0FKS2,glyglycine,Mono,0,0.0008,0.0023
A0A0P0FKS2,glyglycine,Tri,0,0.002,0.0023
A0A0P0FKS2,histidine,Di,0,0.0003,0.0
A0A0P0FKS2,histidine,Mono,0,0.0002,0.0
A0A0P0FKS2,histidine,Tri,0,0.0006,0.0
A0A0P0FKS2,lysine,Di,0,0.0059,0.0101
A0A0P0FKS2,lysine,Mono,0,0.0016,0.0023
A0A0P0FKS2,lysine,Tri,0,0.0008,0.0023
A0A0P0FKS2,methionine,Di,0,0.0012,0.0023
A0A0P0FKS2,methionine,Mono,0,0.0014,0.0023
A0A0P0FKS2,methionine,Tri,0,0.0007,0.0
A0A0P0FKS2,ornithine,Di,0,0.014,0.0202
A0A0P0FKS2,ornithine,Mono,0,0.008,0.0101
A0A0P0FKS2,ornithine,Tri,0,0.0021,0.0023
A0A0P0FKS2,phenylalanine,Di,0,0.4803,0.4014
A0A0P0FKS2,phenylalanine,Mono,0,0.0243,0.0391
A0A0P0FKS2,phenylalanine,Tri,0,0.4824,0.4014
A0A0P0FKS2,proline,Di,0,0.0011,0.0023
A0A0P0FKS2,proline,Mono,0,0.0015,0.0023
A0A0P0FKS2,proline,Tri,0,0.0052,0.0101
A0A0P0FKS2,putrescine,Di,0,0.001,0.0023
A0A0P0FKS2,putrescine,Mono,0,0.0004,0.0
A0A0P0FKS2,putrescine,Tri,0,0.0025,0.0101
A0A0P0FKS2,serine,Di,0,0.0064,0.0101
A0A0P0FKS2,serine,Mono,0,0.014,0.0202
A0A0P0FKS2,serine,Tri,0,0.004,0.0101
A0A0P0FKS2,serotonin,Di,0,0.001,0.0023
A0A0P0FKS2,serotonin,Mono,0,0.0105,0.0101
A0A0P0FKS2,serotonin,Tri,0,0.0011,0.0023
A0A0P0FKS2,threonine,Di,0,0.0013,0.0023
A0A0P0FKS2,threonine,Mono,0,0.0018,0.0023
A0A0P0FKS2,threonine,Tri,0,0.0002,0.0
A0A0P0FKS2,tryptamine,Di,0,0.0022,0.0023
A0A0P0FKS2,tryptamine,Mono,0,0.0005,0.0
A0A0P0FKS2,tryptamine,Tri,0,0.0056,0.0101
A0A0P0FKS2,tyramine,Di,0,0.0015,0.0023
A0A0P0FKS2,tyramine,Mono,0,0.004,0.0101
A0A0P0FKS2,tyramine,Tri,0,0.0019,0.0023
A0A0S2W269,"2,3_diaminopropionic acid",Di,0,0.0148,0.0202
A0A0S2W269,"2,3_diaminopropionic acid",Mono,0,0.0136,0.0137
A0A0S2W269,"2,3_diaminopropionic acid",Tri,0,0.162,0.1127
A0A0S2W269,2_aminophenol,Di,1,0.7631,0.5287
A0A0S2W269,2_aminophenol,Mono,0,0.202,0.1127
A0A0S2W269,2_aminophenol,Tri,0,0.7072,0.5287
A0A0S2W269,3_methoxytyramine,Di,0,0.0265,0.0391
A0A0S2W269,3_methoxytyramine,Mono,0,0.0077,0.0101
A0A0S2W269,3_methoxytyramine,Tri,0,0.0309,0.0409
A0A0S2W269,alanine,Di,1,0.9278,0.8636
A0A0S2W269,alanine,Mono,1,0.9221,0.8636
A0A0S2W269,alanine,Tri,0,0.2071,0.1127
A0A0S2W269,arginine,Di,0,0.004,0.0101
A0A0S2W269,arginine,Mono,0,0.0021,0.0023
A0A0S2W269,arginine,Tri,0,0.0087,0.0101
A0A0S2W269,asparagine,Di,0,0.0495,0.0529
A0A0S2W269,asparagine,Mono,0,0.0977,0.0915
A0A0S2W269,asparagine,Tri,1,0.8448,0.7
A0A0S2W269,cadaverine,Di,0,0.0026,0.0101
A0A0S2W269,cadaverine,Mono,0,0.0015,0.0023
A0A0S2W269,cadaverine,Tri,0,0.0031,0.0101
A0A0S2W269,citrulline,Di,0,0.0267,0.0391
A0A0S2W269,citrulline,Mono,0,0.0095,0.0101
A0A0S2W269,citrulline,Tri,0,0.0076,0.0101
A0A0S2W269,cystine,Di,0,0.0052,0.0101
A0A0S2W269,cystine,Mono,0,0.0038,0.0101
A0A0S2W269,cystine,Tri,0,0.0093,0.0101
A0A0S2W269,dopamine,Di,0,0.1184,0.0915
A0A0S2W269,dopamine,Mono,0,0.068,0.0529
A0A0S2W269,dopamine,Tri,1,0.788,0.5287
A0A0S2W269,gaba,Di,1,0.964,0.9023
A0A0S2W269,gaba,Mono,1,0.9766,0.9082
A0A0S2W269,gaba,Tri,1,0.9637,0.9023
A0A0S2W269,glutamine,Di,0,0.1984,0.1127
A0A0S2W269,glutamine,Mono,0,0.7999,0.7
A0A0S2W269,glutamine,Tri,0,0.1735,0.1127
A0A0S2W269,glyglycine,Di,0,0.0109,0.0101
A0A0S2W269,glyglycine,Mono,0,0.0096,0.0101
A0A0S2W269,glyglycine,Tri,0,0.0578,0.0529
A0A0S2W269,histidine,Di,0,0.0038,0.0101
A0A0S2W269,histidine,Mono,0,0.0032,0.0101
A0A0S2W269,histidine,Tri,0,0.017,0.0202
A0A0S2W269,lysine,Di,0,0.0816,0.0529
A0A0S2W269,lysine,Mono,0,0.0121,0.0114
A0A0S2W269,lysine,Tri,0,0.0082,0.0101
A0A0S2W269,methionine,Di,0,0.0667,0.0529
A0A0S2W269,methionine,Mono,0,0.0804,0.0529
A0A0S2W269,methionine,Tri,0,0.0904,0.0529
A0A0S2W269,ornithine,Di,0,0.0183,0.0202
A0A0S2W269,ornithine,Mono,0,0.0068,0.0101
A0A0S2W269,ornithine,Tri,0,0.0052,0.0101
A0A0S2W269,phenylalanine,Di,1,0.902,0.8636
A0A0S2W269,phenylalanine,Mono,0,0.2507,0.1757
A0A0S2W269,phenylalanine,Tri,1,0.9128,0.8636
A0A0S2W269,proline,Di,0,0.0025,0.0101
A0A0S2W269,proline,Mono,0,0.0041,0.0101
A0A0S2W269,proline,Tri,0,0.0185,0.0202
A0A0S2W269,putrescine,Di,0,0.0027,0.0101
A0A0S2W269,putrescine,Mono,0,0.0015,0.0023
A0A0S2W269,putrescine,Tri,0,0.0032,0.0101
A0A0S2W269,serine,Di,0,0.1585,0.1127
A0A0S2W269,serine,Mono,0,0.1916,0.1127
A0A0S2W269,serine,Tri,0,0.1202,0.0915
A0A0S2W269,serotonin,Di,0,0.0091,0.0101
A0A0S2W269,serotonin,Mono,0,0.0531,0.0529
A0A0S2W269,serotonin,Tri,0,0.0114,0.0114
A0A0S2W269,threonine,Di,0,0.0665,0.0529
A0A0S2W269,threonine,Mono,0,0.0971,0.0915
A0A0S2W269,threonine,Tri,0,0.0124,0.0114
A0A0S2W269,tryptamine,Di,0,0.0026,0.0101
A0A0S2W269,tryptamine,Mono,0,0.0011,0.0023
A0A0S2W269,tryptamine,Tri,0,0.0044,0.0101
A0A0S2W269,tyramine,Di,0,0.0264,0.0391
A0A0S2W269,tyramine,Mono,0,0.1081,0.0915
A0A0S2W269,tyramine,Tri,0,0.034,0.0409
A0A173ZD58,"2,3_diaminopropionic acid",Di,0,0.1982,0.1127
