Enzyme,Amine,Hydroxyl,active,raw,calibrated,was
A0A0B8QU93,phenylalanine,Mono,0,0.007,0.0157,test
A0A0B8QU93,phenylalanine,Tri,1,0.9038,0.7921,test
A0A0B8QU93,proline,Di,0,0.0002,0.0069,test
A0A0B8QU93,proline,Mono,0,0.0,0.0,test
A0A0B8QU93,proline,Tri,0,0.0029,0.0096,test
A0A0B8QU93,putrescine,Di,0,0.0001,0.0058,test
A0A0B8QU93,putrescine,Mono,0,0.0,0.0,test
A0A0B8QU93,putrescine,Tri,0,0.0009,0.0069,test
A0A0B8QU93,serine,Di,0,0.0045,0.0096,test
A0A0B8QU93,serine,Mono,0,0.0031,0.0096,test
A0A0B8QU93,serine,Tri,0,0.0073,0.0167,test
A0A0B8QU93,serotonin,Di,0,0.0001,0.0058,test
A0A0B8QU93,serotonin,Mono,0,0.0003,0.0069,test
A0A0B8QU93,serotonin,Tri,0,0.0005,0.0069,test
A0A0B8QU93,threonine,Di,0,0.0002,0.0069,test
A0A0B8QU93,threonine,Mono,0,0.0002,0.0069,test
A0A0B8QU93,threonine,Tri,0,0.0001,0.0058,test
A0A0B8QU93,tryptamine,Di,0,0.0001,0.0058,test
A0A0B8QU93,tryptamine,Mono,0,0.0,0.0,test
A0A0B8QU93,tryptamine,Tri,0,0.0006,0.0069,test
A0A0B8QU93,tyramine,Di,0,0.0005,0.0069,test
A0A0B8QU93,tyramine,Mono,0,0.0027,0.0096,test
A0A0B8QU93,tyramine,Tri,0,0.0041,0.0096,test
A0A0D8IVP2,"2,3_diaminopropionic acid",Di,0,0.19,0.1317,dev
A0A0D8IVP2,"2,3_diaminopropionic acid",Mono,0,0.0711,0.0679,dev
A0A0D8IVP2,"2,3_diaminopropionic acid",Tri,1,0.7506,0.7234,dev
A0A0D8IVP2,2_aminophenol,Di,0,0.8103,0.7547,dev
A0A0D8IVP2,2_aminophenol,Mono,0,0.2389,0.1466,dev
A0A0D8IVP2,2_aminophenol,Tri,1,0.9186,0.7921,dev
A0A0D8IVP2,3_methoxytyramine,Di,0,0.0594,0.0679,dev
A0A0D8IVP2,3_methoxytyramine,Mono,0,0.0063,0.0157,dev
A0A0D8IVP2,3_methoxytyramine,Tri,0,0.0775,0.0679,dev
A0A0D8IVP2,alanine,Di,1,0.9848,0.8343,dev
A0A0D8IVP2,alanine,Mono,1,0.9427,0.7921,dev
A0A0D8IVP2,alanine,Tri,0,0.8832,0.7547,dev
A0A0D8IVP2,arginine,Di,0,0.0073,0.0167,dev
A0A0D8IVP2,arginine,Mono,0,0.0028,0.0096,dev
A0A0D8IVP2,arginine,Tri,0,0.019,0.0264,dev
A0A0D8IVP2,asparagine,Di,0,0.1597,0.1192,dev
A0A0D8IVP2,asparagine,Mono,0,0.0751,0.0679,dev
A0A0D8IVP2,asparagine,Tri,1,0.9565,0.7921,dev
A0A0D8IVP2,cadaverine,Di,0,0.0071,0.0157,dev
A0A0D8IVP2,cadaverine,Mono,0,0.0027,0.0096,dev
A0A0D8IVP2,cadaverine,Tri,0,0.0215,0.0264,dev
A0A0D8IVP2,citrulline,Di,0,0.0555,0.0679,dev
A0A0D8IVP2,citrulline,Mono,0,0.0153,0.0264,dev
A0A0D8IVP2,citrulline,Tri,0,0.0404,0.046,dev
A0A0D8IVP2,cystine,Di,0,0.0156,0.0264,dev
A0A0D8IVP2,cystine,Mono,0,0.003,0.0096,dev
A0A0D8IVP2,cystine,Tri,0,0.0215,0.0264,dev
A0A0D8IVP2,dopamine,Di,0,0.1601,0.1192,dev
A0A0D8IVP2,dopamine,Mono,0,0.0363,0.046,dev
A0A0D8IVP2,dopamine,Tri,1,0.9382,0.7921,dev
A0A0D8IVP2,gaba,Di,1,0.9642,0.8273,dev
A0A0D8IVP2,gaba,Mono,1,0.9249,0.7921,dev
A0A0D8IVP2,gaba,Tri,1,0.9804,0.8343,dev
A0A0D8IVP2,glutamine,Di,0,0.2294,0.1466,dev
A0A0D8IVP2,glutamine,Mono,0,0.1499,0.1192,dev
A0A0D8IVP2,glutamine,Tri,0,0.3302,0.2642,dev
A0A0D8IVP2,glyglycine,Di,0,0.0926,0.0758,dev
A0A0D8IVP2,glyglycine,Mono,0,0.0372,0.046,dev
A0A0D8IVP2,glyglycine,Tri,0,0.211,0.1317,dev
A0A0D8IVP2,histidine,Di,0,0.0041,0.0096,dev
A0A0D8IVP2,histidine,Mono,0,0.0033,0.0096,dev
A0A0D8IVP2,histidine,Tri,0,0.0119,0.0264,dev
A0A0D8IVP2,lysine,Di,0,0.5269,0.4048,dev
A0A0D8IVP2,lysine,Mono,0,0.1501,0.1192,dev
A0A0D8IVP2,lysine,Tri,0,0.2045,0.1317,dev
A0A0D8IVP2,methionine,Di,0,0.2655,0.1538,dev
A0A0D8IVP2,methionine,Mono,0,0.1199,0.0758,dev
A0A0D8IVP2,methionine,Tri,0,0.3906,0.2642,dev
A0A0D8IVP2,ornithine,Di,0,0.1262,0.0781,dev
A0A0D8IVP2,ornithine,Mono,0,0.0374,0.046,dev
A0A0D8IVP2,ornithine,Tri,0,0.0767,0.0679,dev
A0A0D8IVP2,phenylalanine,Di,1,0.9781,0.8343,dev
A0A0D8IVP2,phenylalanine,Mono,0,0.3122,0.22,dev
A0A0D8IVP2,phenylalanine,Tri,1,0.9897,0.8873,dev
A0A0D8IVP2,proline,Di,0,0.0056,0.0157,dev
A0A0D8IVP2,proline,Mono,0,0.0038,0.0096,dev
A0A0D8IVP2,proline,Tri,0,0.0492,0.0679,dev
A0A0D8IVP2,putrescine,Di,0,0.0097,0.0179,dev
A0A0D8IVP2,putrescine,Mono,0,0.0035,0.0096,dev
A0A0D8IVP2,putrescine,Tri,0,0.0286,0.0264,dev
A0A0D8IVP2,serine,Di,1,0.5499,0.4048,dev
A0A0D8IVP2,serine,Mono,1,0.6321,0.5862,dev
A0A0D8IVP2,serine,Tri,0,0.4444,0.37,dev
A0A0D8IVP2,serotonin,Di,0,0.0028,0.0096,dev
A0A0D8IVP2,serotonin,Mono,0,0.0134,0.0264,dev
A0A0D8IVP2,serotonin,Tri,0,0.0061,0.0157,dev
A0A0D8IVP2,threonine,Di,0,0.1323,0.1192,dev
A0A0D8IVP2,threonine,Mono,0,0.3522,0.2642,dev
A0A0D8IVP2,threonine,Tri,0,0.0733,0.0679,dev
A0A0D8IVP2,tryptamine,Di,0,0.0013,0.0096,dev
A0A0D8IVP2,tryptamine,Mono,0,0.0003,0.0069,dev
A0A0D8IVP2,tryptamine,Tri,0,0.0045,0.0096,dev
A0A0D8IVP2,tyramine,Di,0,0.0381,0.046,dev
A0A0D8IVP2,tyramine,Mono,0,0.2015,0.1317,dev
A0A0D8IVP2,tyramine,Tri,0,0.0854,0.0758,dev
A0A0F0CI09,"2,3_diaminopropionic acid",Di,0,0.0236,0.0264,dev
A0A0F0CI09,"2,3_diaminopropionic acid",Mono,0,0.0039,0.0096,dev
A0A0F0CI09,"2,3_diaminopropionic acid",Tri,0,0.1905,0.1317,dev
A0A0F0CI09,2_aminophenol,Di,0,0.0919,0.0758,dev
A0A0F0CI09,2_aminophenol,Mono,0,0.0042,0.0096,dev
A0A0F0CI09,2_aminophenol,Tri,0,0.1958,0.1317,dev
A0A0F0CI09,3_methoxytyramine,Di,0,0.0303,0.0264,dev
A0A0F0CI09,3_methoxytyramine,Mono,0,0.0013,0.0096,dev
A0A0F0CI09,3_methoxytyramine,Tri,0,0.0417,0.0526,dev
A0A0F0CI09,alanine,Di,1,0.9192,0.7921,dev
A0A0F0CI09,alanine,Mono,0,0.61,0.566,dev
A0A0F0CI09,alanine,Tri,0,0.2028,0.1317,dev
A0A0F0CI09,arginine,Di,0,0.0007,0.0069,dev
A0A0F0CI09,arginine,Mono,0,0.0001,0.0058,dev
A0A0F0CI09,arginine,Tri,0,0.0013,0.0096,dev
A0A0F0CI09,asparagine,Di,0,0.0619,0.0679,dev
A0A0F0CI09,asparagine,Mono,0,0.0166,0.0264,dev
A0A0F0CI09,asparagine,Tri,1,0.9446,0.7921,dev
A0A0F0CI09,cadaverine,Di,0,0.0013,0.0096,dev
A0A0F0CI09,cadaverine,Mono,0,0.0003,0.0069,dev
A0A0F0CI09,cadaverine,Tri,0,0.0043,0.0096,dev
A0A0F0CI09,citrulline,Di,0,0.0023,0.0096,dev
A0A0F0CI09,citrulline,Mono,0,0.0003,0.0069,dev
A0A0F0CI09,citrulline,Tri,0,0.0017,0.0096,dev
A0A0F0CI09,cystine,Di,0,0.0022,0.0096,dev
A0A0F0CI09,cystine,Mono,0,0.0002,0.0069,dev
A0A0F0CI09,cystine,Tri,0,0.0024,0.0096,dev
A0A0F0CI09,dopamine,Di,0,0.138,0.1192,dev
A0A0F0CI09,dopamine,Mono,0,0.0137,0.0264,dev
A0A0F0CI09,dopamine,Tri,1,0.9148,0.7921,dev
A0A0F0CI09,gaba,Di,1,0.9905,0.8873,dev
A0A0F0CI09,gaba,Mono,1,0.974,0.8273,dev
A0A0F0CI09,gaba,Tri,1,0.9948,0.8962,dev
A0A0F0CI09,glutamine,Di,0,0.0106,0.0264,dev
A0A0F0CI09,glutamine,Mono,0,0.0042,0.0096,dev
A0A0F0CI09,glutamine,Tri,0,0.0165,0.0264,dev
A0A0F0CI09,glyglycine,Di,0,0.0065,0.0157,dev
A0A0F0CI09,glyglycine,Mono,0,0.0013,0.0096,dev
A0A0F0CI09,glyglycine,Tri,0,0.0218,0.0264,dev
A0A0F0CI09,histidine,Di,0,0.0009,0.0069,dev
A0A0F0CI09,histidine,Mono,0,0.0003,0.0069,dev
A0A0F0CI09,histidine,Tri,0,0.003,0.0096,dev
A0A0F0CI09,lysine,Di,0,0.0264,0.0264,dev
A0A0F0CI09,lysine,Mono,0,0.0021,0.0096,dev
A0A0F0CI09,lysine,Tri,0,0.0063,0.0157,dev
A0A0F0CI09,methionine,Di,0,0.0048,0.0097,dev
A0A0F0CI09,methionine,Mono,0,0.0014,0.0096,dev
A0A0F0CI09,methionine,Tri,0,0.0099,0.0179,dev
A0A0F0CI09,ornithine,Di,0,0.0103,0.0179,dev
A0A0F0CI09,ornithine,Mono,0,0.0015,0.0096,dev
A0A0F0CI09,ornithine,Tri,0,0.006,0.0157,dev
A0A0F0CI09,phenylalanine,Di,1,0.955,0.7921,dev
A0A0F0CI09,phenylalanine,Mono,0,0.0694,0.0679,dev
A0A0F0CI09,phenylalanine,Tri,1,0.9838,0.8343,dev
A0A0F0CI09,proline,Di,0,0.0017,0.0096,dev
A0A0F0CI09,proline,Mono,0,0.0007,0.0069,dev
A0A0F0CI09,proline,Tri,0,0.0104,0.0179,dev
A0A0F0CI09,putrescine,Di,0,0.0017,0.0096,dev
A0A0F0CI09,putrescine,Mono,0,0.0004,0.0069,dev
A0A0F0CI09,putrescine,Tri,0,0.0059,0.0157,dev
A0A0F0CI09,serine,Di,0,0.0227,0.0264,dev
A0A0F0CI09,serine,Mono,0,0.0278,0.0264,dev
A0A0F0CI09,serine,Tri,0,0.0288,0.0264,dev
A0A0F0CI09,serotonin,Di,0,0.001,0.0069,dev
A0A0F0CI09,serotonin,Mono,0,0.0023,0.0096,dev
A0A0F0CI09,serotonin,Tri,0,0.0032,0.0096,dev
A0A0F0CI09,threonine,Di,0,0.0022,0.0096,dev
A0A0F0CI09,threonine,Mono,0,0.0054,0.0157,dev
A0A0F0CI09,threonine,Tri,0,0.0011,0.0096,dev
A0A0F0CI09,tryptamine,Di,0,0.0006,0.0069,dev
A0A0F0CI09,tryptamine,Mono,0,0.0001,0.0058,dev
A0A0F0CI09,tryptamine,Tri,0,0.0027,0.0096,dev
A0A0F0CI09,tyramine,Di,0,0.0066,0.0157,dev
A0A0F0CI09,tyramine,Mono,0,0.0196,0.0264,dev
A0A0F0CI09,tyramine,Tri,0,0.0255,0.0264,dev
A0A0F5JPH2,"2,3_diaminopropionic acid",Di,1,0.0276,0.0264,dev
A0A0F5JPH2,"2,3_diaminopropionic acid",Mono,0,0.0026,0.0096,dev
A0A0F5JPH2,"2,3_diaminopropionic acid",Tri,1,0.1363,0.1192,dev
A0A0F5JPH2,2_aminophenol,Di,1,0.622,0.5862,dev
A0A0F5JPH2,2_aminophenol,Mono,0,0.0317,0.0264,dev
A0A0F5JPH2,2_aminophenol,Tri,1,0.4702,0.37,dev
A0A0F5JPH2,3_methoxytyramine,Di,1,0.0749,0.0679,dev
A0A0F5JPH2,3_methoxytyramine,Mono,0,0.0009,0.0069,dev
A0A0F5JPH2,3_methoxytyramine,Tri,0,0.0155,0.0264,dev
A0A0F5JPH2,alanine,Di,1,0.8815,0.7547,dev
A0A0F5JPH2,alanine,Mono,0,0.2033,0.1317,dev
A0A0F5JPH2,alanine,Tri,0,0.0149,0.0264,dev
A0A0F5JPH2,arginine,Di,0,0.0002,0.0069,dev
A0A0F5JPH2,arginine,Mono,0,0.0,0.0,dev
A0A0F5JPH2,arginine,Tri,0,0.0002,0.0069,dev
A0A0F5JPH2,asparagine,Di,0,0.0121,0.0264,dev
A0A0F5JPH2,asparagine,Mono,0,0.0023,0.0096,dev
A0A0F5JPH2,asparagine,Tri,1,0.7501,0.7234,dev
A0A0F5JPH2,cadaverine,Di,0,0.0005,0.0069,dev
A0A0F5JPH2,cadaverine,Mono,0,0.0001,0.0058,dev
A0A0F5JPH2,cadaverine,Tri,0,0.0006,0.0069,dev
A0A0F5JPH2,citrulline,Di,0,0.0003,0.0069,dev
A0A0F5JPH2,citrulline,Mono,0,0.0,0.0,dev
A0A0F5JPH2,citrulline,Tri,0,0.0001,0.0058,dev
A0A0F5JPH2,cystine,Di,0,0.0025,0.0096,dev
A0A0F5JPH2,cystine,Mono,0,0.0001,0.0058,dev
A0A0F5JPH2,cystine,Tri,0,0.0014,0.0096,dev
A0A0F5JPH2,dopamine,Di,0,0.0858,0.0758,dev
A0A0F5JPH2,dopamine,Mono,0,0.0041,0.0096,dev
A0A0F5JPH2,dopamine,Tri,1,0.7612,0.7234,dev
A0A0F5JPH2,gaba,Di,0,0.8756,0.7547,dev
A0A0F5JPH2,gaba,Mono,1,0.583,0.566,dev
A0A0F5JPH2,gaba,Tri,1,0.8558,0.7547,dev
A0A0F5JPH2,glutamine,Di,0,0.003,0.0096,dev
A0A0F5JPH2,glutamine,Mono,0,0.0009,0.0069,dev
A0A0F5JPH2,glutamine,Tri,0,0.0012,0.0096,dev
A0A0F5JPH2,glyglycine,Di,0,0.0026,0.0096,dev
A0A0F5JPH2,glyglycine,Mono,0,0.0002,0.0069,dev
A0A0F5JPH2,glyglycine,Tri,0,0.0017,0.0096,dev
A0A0F5JPH2,histidine,Di,0,0.0001,0.0069,dev
A0A0F5JPH2,histidine,Mono,0,0.0,0.0,dev
A0A0F5JPH2,histidine,Tri,0,0.0002,0.0069,dev
A0A0F5JPH2,lysine,Di,0,0.0055,0.0157,dev
A0A0F5JPH2,lysine,Mono,0,0.0004,0.0069,dev
A0A0F5JPH2,lysine,Tri,0,0.0005,0.0069,dev
A0A0F5JPH2,methionine,Di,0,0.0018,0.0096,dev
A0A0F5JPH2,methionine,Mono,0,0.0002,0.0069,dev
A0A0F5JPH2,methionine,Tri,0,0.0008,0.0069,dev
A0A0F5JPH2,ornithine,Di,0,0.0254,0.0264,dev
A0A0F5JPH2,ornithine,Mono,0,0.0028,0.0096,dev
A0A0F5JPH2,ornithine,Tri,0,0.0044,0.0096,dev
A0A0F5JPH2,phenylalanine,Di,1,0.8732,0.7547,dev
A0A0F5JPH2,phenylalanine,Mono,0,0.0079,0.0167,dev
A0A0F5JPH2,phenylalanine,Tri,1,0.8504,0.7547,dev
A0A0F5JPH2,proline,Di,0,0.0004,0.0069,dev
A0A0F5JPH2,proline,Mono,0,0.0001,0.0058,dev
A0A0F5JPH2,proline,Tri,0,0.0018,0.0096,dev
A0A0F5JPH2,putrescine,Di,0,0.0008,0.0069,dev
A0A0F5JPH2,putrescine,Mono,0,0.0001,0.0058,dev
A0A0F5JPH2,putrescine,Tri,0,0.0011,0.0096,dev
A0A0F5JPH2,serine,Di,0,0.0042,0.0096,dev
A0A0F5JPH2,serine,Mono,0,0.0023,0.0096,dev
A0A0F5JPH2,serine,Tri,0,0.0025,0.0096,dev
A0A0F5JPH2,serotonin,Di,0,0.0005,0.0069,dev
A0A0F5JPH2,serotonin,Mono,0,0.0044,0.0096,dev
A0A0F5JPH2,serotonin,Tri,0,0.0005,0.0069,dev
A0A0F5JPH2,threonine,Di,0,0.0005,0.0069,dev
A0A0F5JPH2,threonine,Mono,0,0.0005,0.0069,dev
A0A0F5JPH2,threonine,Tri,0,0.0,0.0,dev
A0A0F5JPH2,tryptamine,Di,0,0.0006,0.0069,dev
A0A0F5JPH2,tryptamine,Mono,0,0.0001,0.0058,dev
A0A0F5JPH2,tryptamine,Tri,0,0.0008,0.0069,dev
A0A0F5JPH2,tyramine,Di,0,0.0027,0.0096,dev
A0A0F5JPH2,tyramine,Mono,0,0.022,0.0264,dev
A0A0F5JPH2,tyramine,Tri,0,0.003,0.0096,dev
A0A0G8G768,"2,3_diaminopropionic acid",Di,0,0.0699,0.0679,dev
A0A0G8G768,"2,3_diaminopropionic acid",Mono,0,0.027,0.0264,dev
A0A0G8G768,"2,3_diaminopropionic acid",Tri,1,0.6472,0.5862,dev
A0A0G8G768,2_aminophenol,Di,1,0.5938,0.566,dev
A0A0G8G768,2_aminophenol,Mono,0,0.1044,0.0758,dev
A0A0G8G768,2_aminophenol,Tri,1,0.8709,0.7547,dev
A0A0G8G768,3_methoxytyramine,Di,0,0.0191,0.0264,dev
A0A0G8G768,3_methoxytyramine,Mono,0,0.0011,0.0096,dev
A0A0G8G768,3_methoxytyramine,Tri,0,0.0369,0.046,dev
A0A0G8G768,alanine,Di,1,0.9856,0.8343,dev
A0A0G8G768,alanine,Mono,1,0.9299,0.7921,dev
A0A0G8G768,alanine,Tri,1,0.642,0.5862,dev
A0A0G8G768,arginine,Di,0,0.0011,0.0096,dev
A0A0G8G768,arginine,Mono,0,0.0004,0.0069,dev
A0A0G8G768,arginine,Tri,0,0.0036,0.0096,dev
A0A0G8G768,asparagine,Di,0,0.0781,0.0679,dev
A0A0G8G768,asparagine,Mono,0,0.0443,0.0679,dev
A0A0G8G768,asparagine,Tri,1,0.9737,0.8273,dev
A0A0G8G768,cadaverine,Di,0,0.0035,0.0096,dev
A0A0G8G768,cadaverine,Mono,0,0.0015,0.0096,dev
A0A0G8G768,cadaverine,Tri,0,0.0252,0.0264,dev
A0A0G8G768,citrulline,Di,1,0.0105,0.0264,dev
A0A0G8G768,citrulline,Mono,0,0.002,0.0096,dev
A0A0G8G768,citrulline,Tri,0,0.0109,0.0264,dev
A0A0G8G768,cystine,Di,0,0.0045,0.0096,dev
A0A0G8G768,cystine,Mono,0,0.0009,0.0069,dev
A0A0G8G768,cystine,Tri,0,0.0135,0.0264,dev
A0A0G8G768,dopamine,Di,0,0.1076,0.0758,dev
A0A0G8G768,dopamine,Mono,0,0.024,0.0264,dev
A0A0G8G768,dopamine,Tri,1,0.9485,0.7921,dev
A0A0G8G768,gaba,Di,1,0.9941,0.8962,dev
A0A0G8G768,gaba,Mono,1,0.9917,0.8962,dev
A0A0G8G768,gaba,Tri,1,0.9977,1.0,dev
A0A0G8G768,glutamine,Di,1,0.018,0.0264,dev
A0A0G8G768,glutamine,Mono,1,0.0124,0.0264,dev
A0A0G8G768,glutamine,Tri,0,0.0333,0.0264,dev
A0A0G8G768,glyglycine,Di,0,0.0454,0.0679,dev
A0A0G8G768,glyglycine,Mono,0,0.0163,0.0264,dev
A0A0G8G768,glyglycine,Tri,0,0.2344,0.1466,dev
A0A0G8G768,histidine,Di,0,0.0011,0.0096,dev
A0A0G8G768,histidine,Mono,0,0.0006,0.0069,dev
A0A0G8G768,histidine,Tri,0,0.0071,0.0157,dev
A0A0G8G768,lysine,Di,1,0.1231,0.0781,dev
A0A0G8G768,lysine,Mono,1,0.0121,0.0264,dev
A0A0G8G768,lysine,Tri,0,0.0205,0.0264,dev
A0A0G8G768,methionine,Di,0,0.027,0.0264,dev
A0A0G8G768,methionine,Mono,1,0.0097,0.0179,dev
A0A0G8G768,methionine,Tri,1,0.0591,0.0679,dev
A0A0G8G768,ornithine,Di,1,0.0184,0.0264,dev
A0A0G8G768,ornithine,Mono,0,0.0042,0.0096,dev
A0A0G8G768,ornithine,Tri,0,0.0096,0.0179,dev
A0A0G8G768,phenylalanine,Di,1,0.979,0.8343,dev
A0A0G8G768,phenylalanine,Mono,1,0.1289,0.1,dev
A0A0G8G768,phenylalanine,Tri,1,0.9948,0.8962,dev
A0A0G8G768,proline,Di,0,0.002,0.0096,dev
A0A0G8G768,proline,Mono,0,0.0022,0.0096,dev
A0A0G8G768,proline,Tri,0,0.0324,0.0264,dev
A0A0G8G768,putrescine,Di,0,0.0053,0.0157,dev
A0A0G8G768,putrescine,Mono,0,0.0021,0.0096,dev
A0A0G8G768,putrescine,Tri,0,0.0376,0.046,dev
A0A0G8G768,serine,Di,1,0.1209,0.0781,dev
A0A0G8G768,serine,Mono,1,0.4119,0.37,dev
A0A0G8G768,serine,Tri,0,0.1567,0.1192,dev
A0A0G8G768,serotonin,Di,0,0.0008,0.0069,dev
A0A0G8G768,serotonin,Mono,0,0.0101,0.0179,dev
A0A0G8G768,serotonin,Tri,0,0.0047,0.0097,dev
A0A0G8G768,threonine,Di,0,0.0066,0.0157,dev
A0A0G8G768,threonine,Mono,1,0.0424,0.0679,dev
A0A0G8G768,threonine,Tri,0,0.004,0.0096,dev
A0A0G8G768,tryptamine,Di,0,0.0009,0.0069,dev
A0A0G8G768,tryptamine,Mono,0,0.0003,0.0069,dev
A0A0G8G768,tryptamine,Tri,0,0.0081,0.0167,dev
A0A0G8G768,tyramine,Di,0,0.0084,0.0167,dev
A0A0G8G768,tyramine,Mono,1,0.1979,0.1317,dev
A0A0G8G768,tyramine,Tri,0,0.0496,0.0679,dev
A0A0M6WH75,"2,3_diaminopropionic acid",Di,0,0.2878,0.1867,dev
A0A0M6WH75,"2,3_diaminopropionic acid",Mono,0,0.1606,0.1192,dev
A0A0M6WH75,"2,3_diaminopropionic acid",Tri,0,0.8422,0.7547,dev
A0A0M6WH75,2_aminophenol,Di,0,0.8972,0.7547,dev
A0A0M6WH75,2_aminophenol,Mono,0,0.4683,0.37,dev
A0A0M6WH75,2_aminophenol,Tri,0,0.9505,0.7921,dev
A0A0M6WH75,3_methoxytyramine,Di,0,0.0784,0.0679,dev
A0A0M6WH75,3_methoxytyramine,Mono,0,0.0093,0.0179,dev
A0A0M6WH75,3_methoxytyramine,Tri,0,0.088,0.0758,dev
A0A0M6WH75,alanine,Di,1,0.9929,0.8962,dev
A0A0M6WH75,alanine,Mono,1,0.9805,0.8343,dev
A0A0M6WH75,alanine,Tri,0,0.8877,0.7547,dev
A0A0M6WH75,arginine,Di,0,0.0111,0.0264,dev
A0A0M6WH75,arginine,Mono,0,0.0057,0.0157,dev
A0A0M6WH75,arginine,Tri,0,0.0245,0.0264,dev
A0A0M6WH75,asparagine,Di,0,0.2178,0.1317,dev
A0A0M6WH75,asparagine,Mono,0,0.1571,0.1192,dev
A0A0M6WH75,asparagine,Tri,1,0.9643,0.8273,dev
A0A0M6WH75,cadaverine,Di,0,0.0104,0.0179,dev
A0A0M6WH75,cadaverine,Mono,0,0.0054,0.0157,dev
A0A0M6WH75,cadaverine,Tri,0,0.0354,0.046,dev
A0A0M6WH75,citrulline,Di,0,0.0987,0.0758,dev
A0A0M6WH75,citrulline,Mono,0,0.0399,0.046,dev
A0A0M6WH75,citrulline,Tri,0,0.0657,0.0679,dev
A0A0M6WH75,cystine,Di,0,0.0352,0.046,dev
A0A0M6WH75,cystine,Mono,0,0.0087,0.0179,dev
A0A0M6WH75,cystine,Tri,0,0.0396,0.046,dev
A0A0M6WH75,dopamine,Di,0,0.2565,0.1466,dev
A0A0M6WH75,dopamine,Mono,0,0.0792,0.0679,dev
A0A0M6WH75,dopamine,Tri,1,0.9459,0.7921,dev
A0A0M6WH75,gaba,Di,1,0.9929,0.8962,dev
A0A0M6WH75,gaba,Mono,1,0.9888,0.8873,dev
A0A0M6WH75,gaba,Tri,1,0.9963,0.9,dev
A0A0M6WH75,glutamine,Di,0,0.2602,0.1538,dev
A0A0M6WH75,glutamine,Mono,0,0.2175,0.1317,dev
A0A0M6WH75,glutamine,Tri,0,0.3118,0.22,dev
A0A0M6WH75,glyglycine,Di,0,0.0867,0.0758,dev
A0A0M6WH75,glyglycine,Mono,0,0.0482,0.0679,dev
A0A0M6WH75,glyglycine,Tri,0,0.1961,0.1317,dev
A0A0M6WH75,histidine,Di,0,0.0047,0.0097,dev
A0A0M6WH75,histidine,Mono,0,0.0054,0.0157,dev
A0A0M6WH75,histidine,Tri,0,0.012,0.0264,dev
A0A0M6WH75,lysine,Di,0,0.655,0.5862,dev
A0A0M6WH75,lysine,Mono,0,0.2958,0.1867,dev
A0A0M6WH75,lysine,Tri,0,0.2487,0.1466,dev
A0A0M6WH75,methionine,Di,0,0.4099,0.2642,dev
A0A0M6WH75,methionine,Mono,0,0.2819,0.1867,dev
A0A0M6WH75,methionine,Tri,0,0.4882,0.37,dev
A0A0M6WH75,ornithine,Di,0,0.217,0.1317,dev
A0A0M6WH75,ornithine,Mono,0,0.103,0.0758,dev
A0A0M6WH75,ornithine,Tri,0,0.1223,0.0781,dev
A0A0M6WH75,phenylalanine,Di,1,0.9866,0.8343,dev
A0A0M6WH75,phenylalanine,Mono,0,0.5722,0.566,dev
A0A0M6WH75,phenylalanine,Tri,1,0.9933,0.8962,dev
A0A0M6WH75,proline,Di,0,0.0078,0.0167,dev
A0A0M6WH75,proline,Mono,0,0.0068,0.0157,dev
A0A0M6WH75,proline,Tri,0,0.0574,0.0679,dev
A0A0M6WH75,putrescine,Di,0,0.0132,0.0264,dev
A0A0M6WH75,putrescine,Mono,0,0.0068,0.0157,dev
A0A0M6WH75,putrescine,Tri,0,0.0443,0.0679,dev
A0A0M6WH75,serine,Di,0,0.563,0.4048,dev
A0A0M6WH75,serine,Mono,0,0.7761,0.7234,dev
A0A0M6WH75,serine,Tri,0,0.5638,0.4048,dev
A0A0M6WH75,serotonin,Di,0,0.0055,0.0157,dev
A0A0M6WH75,serotonin,Mono,0,0.044,0.0679,dev
A0A0M6WH75,serotonin,Tri,0,0.0123,0.0264,dev
A0A0M6WH75,threonine,Di,0,0.1419,0.1192,dev
A0A0M6WH75,threonine,Mono,0,0.574,0.566,dev
A0A0M6WH75,threonine,Tri,0,0.0746,0.0679,dev
A0A0M6WH75,tryptamine,Di,0,0.0018,0.0096,dev
A0A0M6WH75,tryptamine,Mono,0,0.0005,0.0069,dev
A0A0M6WH75,tryptamine,Tri,0,0.0064,0.0157,dev
A0A0M6WH75,tyramine,Di,0,0.0726,0.0679,dev
A0A0M6WH75,tyramine,Mono,0,0.4859,0.37,dev
A0A0M6WH75,tyramine,Tri,0,0.1712,0.1317,dev
A0A0M6WMX1,"2,3_diaminopropionic acid",Di,0,0.2791,0.1867,dev
A0A0M6WMX1,"2,3_diaminopropionic acid",Mono,0,0.1757,0.1317,dev
A0A0M6WMX1,"2,3_diaminopropionic acid",Tri,1,0.8042,0.7547,dev
A0A0M6WMX1,2_aminophenol,Di,1,0.8522,0.7547,dev
A0A0M6WMX1,2_aminophenol,Mono,0,0.3919,0.2642,dev
A0A0M6WMX1,2_aminophenol,Tri,1,0.9296,0.7921,dev
A0A0M6WMX1,3_methoxytyramine,Di,0,0.0569,0.0679,dev
A0A0M6WMX1,3_methoxytyramine,Mono,0,0.0072,0.0167,dev
A0A0M6WMX1,3_methoxytyramine,Tri,0,0.0667,0.0679,dev
A0A0M6WMX1,alanine,Di,1,0.9938,0.8962,dev
A0A0M6WMX1,alanine,Mono,1,0.9846,0.8343,dev
